start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1 with read ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15027 with read ROI [85700:90700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17052 with read ROI [85700:90700, 92368:96368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19261 with read ROI [85700:90700, 92368:96368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21662 with read ROI [85700:90700, 92368:96368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24263 with read ROI [85700:90700, 92368:96368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28557 with read ROI [85700:90700, 92368:96368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33346 with read ROI [85700:90700, 92368:96368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44517 with read ROI [85700:90700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11669 with read ROI [90700:95700, 368:4368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2232 with read ROI [90700:95700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5664 with read ROI [90700:95700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7348 with read ROI [90700:95700, 4368:8368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12549 with read ROI [90700:95700, 4368:8368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1999 with read ROI [90700:95700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5188 with read ROI [90700:95700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3174 with read ROI [90700:95700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5209 with read ROI [90700:95700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9388 with read ROI [90700:95700, 12368:16368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18673 with read ROI [90700:95700, 12368:16368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19849 with read ROI [90700:95700, 12368:16368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 12368:16368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2295 with read ROI [90700:95700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2571 with read ROI [90700:95700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2871 with read ROI [90700:95700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3547 with read ROI [90700:95700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4331 with read ROI [90700:95700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12612 with read ROI [90700:95700, 16368:20368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6839 with read ROI [90700:95700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16509 with read ROI [90700:95700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8754 with read ROI [90700:95700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17614 with read ROI [90700:95700, 24368:28368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8779 with read ROI [90700:95700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15523 with read ROI [90700:95700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6914 with read ROI [90700:95700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14559 with read ROI [90700:95700, 32368:36368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25173 with read ROI [90700:95700, 32368:36368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26604 with read ROI [90700:95700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4050 with read ROI [90700:95700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4456 with read ROI [90700:95700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4891 with read ROI [90700:95700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5356 with read ROI [90700:95700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5852 with read ROI [90700:95700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6380 with read ROI [90700:95700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7536 with read ROI [90700:95700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15576 with read ROI [90700:95700, 36368:40368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8860 with read ROI [90700:95700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20024 with read ROI [90700:95700, 40368:44368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8889 with read ROI [90700:95700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16668 with read ROI [90700:95700, 44368:48368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29713 with read ROI [90700:95700, 44368:48368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31309 with read ROI [90700:95700, 44368:48368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 44368:48368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5443 with read ROI [90700:95700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5939 with read ROI [90700:95700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6467 with read ROI [90700:95700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7028 with read ROI [90700:95700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7623 with read ROI [90700:95700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8253 with read ROI [90700:95700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8919 with read ROI [90700:95700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17779 with read ROI [90700:95700, 48368:52368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31339 with read ROI [90700:95700, 48368:52368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32992 with read ROI [90700:95700, 48368:52368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 48368:52368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5970 with read ROI [90700:95700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6498 with read ROI [90700:95700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7059 with read ROI [90700:95700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7654 with read ROI [90700:95700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8284 with read ROI [90700:95700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8950 with read ROI [90700:95700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11994 with read ROI [90700:95700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22614 with read ROI [90700:95700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15726 with read ROI [90700:95700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25350 with read ROI [90700:95700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12920 with read ROI [90700:95700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25383 with read ROI [90700:95700, 60368:64368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11273 with read ROI [90700:95700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15793 with read ROI [90700:95700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25417 with read ROI [90700:95700, 64368:68368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38433 with read ROI [90700:95700, 64368:68368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40324 with read ROI [90700:95700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8418 with read ROI [90700:95700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9084 with read ROI [90700:95700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9787 with read ROI [90700:95700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10528 with read ROI [90700:95700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11308 with read ROI [90700:95700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12128 with read ROI [90700:95700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15828 with read ROI [90700:95700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26883 with read ROI [90700:95700, 68368:72368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13928 with read ROI [90700:95700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26919 with read ROI [90700:95700, 72368:76368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13965 with read ROI [90700:95700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19145 with read ROI [90700:95700, 76368:80368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31577 with read ROI [90700:95700, 76368:80368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22859 with read ROI [90700:95700, 80368:84368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36749 with read ROI [90700:95700, 80368:84368, 84368:88368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20398 with read ROI [90700:95700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33307 with read ROI [90700:95700, 84368:88368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 72368:76368] (5000, 4000, 4000)
