start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/0 with read ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10218 with read ROI [65700:70700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [65700:70700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3640 with read ROI [65700:70700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4859 with read ROI [65700:70700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6348 with read ROI [65700:70700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14554 with read ROI [65700:70700, 52368:56368, 68368:72368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8827 with read ROI [65700:70700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21216 with read ROI [65700:70700, 56368:60368, 88368:92368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11079 with read ROI [65700:70700, 60368:64368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 60368:64368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20019 with read ROI [65700:70700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [65700:70700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11928 with read ROI [65700:70700, 64368:68368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 64368:68368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23874 with read ROI [65700:70700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [65700:70700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13722 with read ROI [65700:70700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18902 with read ROI [65700:70700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5965 with read ROI [65700:70700, 72368:76368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8279 with read ROI [65700:70700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9648 with read ROI [65700:70700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20109 with read ROI [65700:70700, 72368:76368, 68368:72368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11201 with read ROI [65700:70700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [65700:70700, 76368:80368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17837 with read ROI [65700:70700, 76368:80368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 76368:80368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31397 with read ROI [65700:70700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [65700:70700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14764 with read ROI [65700:70700, 80368:84368, 40368:44368] (5000, 4000, 4000) and write ROI [65700:70700, 80368:84368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26809 with read ROI [65700:70700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [65700:70700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20208 with read ROI [65700:70700, 84368:88368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34828 with read ROI [65700:70700, 84368:88368, 96368:100368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16858 with read ROI [65700:70700, 88368:92368, 40368:44368] (5000, 4000, 4000) and write ROI [65700:70700, 88368:92368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29903 with read ROI [65700:70700, 88368:92368, 80368:84368] (5000, 4000, 4000) and write ROI [65700:70700, 88368:92368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17975 with read ROI [65700:70700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [65700:70700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31535 with read ROI [65700:70700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [65700:70700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22816 with read ROI [65700:70700, 96368:100368, 52368:56368] (5000, 4000, 4000) and write ROI [65700:70700, 96368:100368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36706 with read ROI [65700:70700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [65700:70700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4662 with read ROI [70700:75700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10827 with read ROI [70700:75700, 12368:16368, 88368:92368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1725 with read ROI [70700:75700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4680 with read ROI [70700:75700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8621 with read ROI [70700:75700, 16368:20368, 72368:76368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4264 with read ROI [70700:75700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9343 with read ROI [70700:75700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3878 with read ROI [70700:75700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8660 with read ROI [70700:75700, 24368:28368, 64368:68368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16439 with read ROI [70700:75700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3899 with read ROI [70700:75700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8015 with read ROI [70700:75700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19845 with read ROI [70700:75700, 28368:32368, 108368:111944] (5000, 4000, 3576) and write ROI [70700:75700, 28368:32368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2867 with read ROI [70700:75700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3543 with read ROI [70700:75700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4327 with read ROI [70700:75700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10927 with read ROI [70700:75700, 32368:36368, 68368:72368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4350 with read ROI [70700:75700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10950 with read ROI [70700:75700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4809 with read ROI [70700:75700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12655 with read ROI [70700:75700, 40368:44368, 68368:72368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21139 with read ROI [70700:75700, 40368:44368, 100368:104368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22414 with read ROI [70700:75700, 40368:44368, 104368:108368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23740 with read ROI [70700:75700, 40368:44368, 108368:111944] (5000, 4000, 3576) and write ROI [70700:75700, 40368:44368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3264 with read ROI [70700:75700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3615 with read ROI [70700:75700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3993 with read ROI [70700:75700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4399 with read ROI [70700:75700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4834 with read ROI [70700:75700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5299 with read ROI [70700:75700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12680 with read ROI [70700:75700, 44368:48368, 64368:68368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22439 with read ROI [70700:75700, 44368:48368, 100368:104368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4019 with read ROI [70700:75700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4860 with read ROI [70700:75700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5821 with read ROI [70700:75700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13609 with read ROI [70700:75700, 48368:52368, 64368:68368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22465 with read ROI [70700:75700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12733 with read ROI [70700:75700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19992 with read ROI [70700:75700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12761 with read ROI [70700:75700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26655 with read ROI [70700:75700, 56368:60368, 100368:104368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28140 with read ROI [70700:75700, 56368:60368, 104368:108368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29680 with read ROI [70700:75700, 56368:60368, 108368:111944] (5000, 4000, 3576) and write ROI [70700:75700, 56368:60368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4944 with read ROI [70700:75700, 60368:64368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5409 with read ROI [70700:75700, 60368:64368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5905 with read ROI [70700:75700, 60368:64368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6433 with read ROI [70700:75700, 60368:64368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6994 with read ROI [70700:75700, 60368:64368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8219 with read ROI [70700:75700, 60368:64368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17745 with read ROI [70700:75700, 60368:64368, 68368:72368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10359 with read ROI [70700:75700, 64368:68368, 32368:36368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20079 with read ROI [70700:75700, 64368:68368, 72368:76368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31335 with read ROI [70700:75700, 64368:68368, 104368:108368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32988 with read ROI [70700:75700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [70700:75700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5966 with read ROI [70700:75700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6494 with read ROI [70700:75700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7055 with read ROI [70700:75700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8280 with read ROI [70700:75700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11170 with read ROI [70700:75700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21335 with read ROI [70700:75700, 68368:72368, 72368:76368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14732 with read ROI [70700:75700, 72368:76368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25346 with read ROI [70700:75700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18999 with read ROI [70700:75700, 76368:80368, 56368:60368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 56368:60368] (5000, 4000, 4000)
