start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34978 with read ROI [85700:90700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [85700:90700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30057 with read ROI [85700:90700, 88368:92368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44477 with read ROI [85700:90700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48742 with read ROI [85700:90700, 92368:96368, 100368:104368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53231 with read ROI [85700:90700, 92368:96368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 92368:96368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15068 with read ROI [85700:90700, 96368:100368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17093 with read ROI [85700:90700, 96368:100368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19302 with read ROI [85700:90700, 96368:100368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21703 with read ROI [85700:90700, 96368:100368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24304 with read ROI [85700:90700, 96368:100368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27113 with read ROI [85700:90700, 96368:100368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31734 with read ROI [85700:90700, 96368:100368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36868 with read ROI [85700:90700, 96368:100368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42542 with read ROI [85700:90700, 96368:100368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48783 with read ROI [85700:90700, 96368:100368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53272 with read ROI [85700:90700, 96368:100368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 96368:100368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15110 with read ROI [85700:90700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19344 with read ROI [85700:90700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25724 with read ROI [85700:90700, 100368:103240, 40368:44368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 40368:44368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31776 with read ROI [85700:90700, 100368:103240, 56368:60368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 56368:60368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38740 with read ROI [85700:90700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48825 with read ROI [85700:90700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/58075 with read ROI [85700:90700, 100368:103240, 108368:111944] (5000, 2872, 3576) and write ROI [85700:90700, 100368:103240, 108368:111944] (5000, 2872, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1960 with read ROI [90700:95700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4249 with read ROI [90700:95700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7959 with read ROI [90700:95700, 368:4368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14379 with read ROI [90700:95700, 368:4368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2508 with read ROI [90700:95700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5168 with read ROI [90700:95700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8644 with read ROI [90700:95700, 4368:8368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14398 with read ROI [90700:95700, 4368:8368, 96368:100368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3153 with read ROI [90700:95700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6773 with read ROI [90700:95700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8664 with read ROI [90700:95700, 8368:12368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15408 with read ROI [90700:95700, 8368:12368, 96368:100368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8685 with read ROI [90700:95700, 12368:16368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10129 with read ROI [90700:95700, 12368:16368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5231 with read ROI [90700:95700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13515 with read ROI [90700:95700, 16368:20368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8064 with read ROI [90700:95700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15474 with read ROI [90700:95700, 20368:24368, 84368:88368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8088 with read ROI [90700:95700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18742 with read ROI [90700:95700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10223 with read ROI [90700:95700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23769 with read ROI [90700:95700, 28368:32368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25147 with read ROI [90700:95700, 28368:32368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 28368:32368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3645 with read ROI [90700:95700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4023 with read ROI [90700:95700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4429 with read ROI [90700:95700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4864 with read ROI [90700:95700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5329 with read ROI [90700:95700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5825 with read ROI [90700:95700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6353 with read ROI [90700:95700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13613 with read ROI [90700:95700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8832 with read ROI [90700:95700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14586 with read ROI [90700:95700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25200 with read ROI [90700:95700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12765 with read ROI [90700:95700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21249 with read ROI [90700:95700, 40368:44368, 84368:88368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13697 with read ROI [90700:95700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17749 with read ROI [90700:95700, 44368:48368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11143 with read ROI [90700:95700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18907 with read ROI [90700:95700, 48368:52368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9653 with read ROI [90700:95700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23940 with read ROI [90700:95700, 52368:56368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11206 with read ROI [90700:95700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23972 with read ROI [90700:95700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13823 with read ROI [90700:95700, 60368:64368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28299 with read ROI [90700:95700, 60368:64368, 84368:88368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14803 with read ROI [90700:95700, 64368:68368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24039 with read ROI [90700:95700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14838 with read ROI [90700:95700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28368 with read ROI [90700:95700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14874 with read ROI [90700:95700, 72368:76368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24110 with read ROI [90700:95700, 72368:76368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38504 with read ROI [90700:95700, 72368:76368, 96368:100368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25525 with read ROI [90700:95700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46481 with read ROI [90700:95700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13100 with read ROI [90700:95700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14949 with read ROI [90700:95700, 80368:84368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16974 with read ROI [90700:95700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28479 with read ROI [90700:95700, 80368:84368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46519 with read ROI [90700:95700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48664 with read ROI [90700:95700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 80368:84368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11458 with read ROI [90700:95700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12278 with read ROI [90700:95700, 84368:88368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13139 with read ROI [90700:95700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14042 with read ROI [90700:95700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14988 with read ROI [90700:95700, 84368:88368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15978 with read ROI [90700:95700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22898 with read ROI [90700:95700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40509 with read ROI [90700:95700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30098 with read ROI [90700:95700, 88368:92368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 88368:92368, 60368:64368] (5000, 4000, 4000)
