start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17776 with read ROI [75700:80700, 60368:64368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 60368:64368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8947 with read ROI [75700:80700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18935 with read ROI [75700:80700, 64368:68368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 64368:68368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33020 with read ROI [75700:80700, 64368:68368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 64368:68368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6527 with read ROI [75700:80700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7683 with read ROI [75700:80700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8313 with read ROI [75700:80700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9682 with read ROI [75700:80700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18967 with read ROI [75700:80700, 68368:72368, 60368:64368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11236 with read ROI [75700:80700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24002 with read ROI [75700:80700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [75700:80700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12090 with read ROI [75700:80700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21435 with read ROI [75700:80700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31466 with read ROI [75700:80700, 76368:80368, 88368:92368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21470 with read ROI [75700:80700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38465 with read ROI [75700:80700, 80368:84368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40356 with read ROI [75700:80700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9117 with read ROI [75700:80700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9820 with read ROI [75700:80700, 84368:88368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11341 with read ROI [75700:80700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13022 with read ROI [75700:80700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22781 with read ROI [75700:80700, 84368:88368, 56368:60368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40392 with read ROI [75700:80700, 84368:88368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42345 with read ROI [75700:80700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44361 with read ROI [75700:80700, 84368:88368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 84368:88368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9857 with read ROI [75700:80700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10598 with read ROI [75700:80700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11378 with read ROI [75700:80700, 88368:92368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12198 with read ROI [75700:80700, 88368:92368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13059 with read ROI [75700:80700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14908 with read ROI [75700:80700, 88368:92368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26953 with read ROI [75700:80700, 88368:92368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16971 with read ROI [75700:80700, 92368:96368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28476 with read ROI [75700:80700, 92368:96368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48661 with read ROI [75700:80700, 92368:96368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 92368:96368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13136 with read ROI [75700:80700, 96368:100368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14039 with read ROI [75700:80700, 96368:100368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17010 with read ROI [75700:80700, 96368:100368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19219 with read ROI [75700:80700, 96368:100368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22895 with read ROI [75700:80700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27030 with read ROI [75700:80700, 96368:100368, 56368:60368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31651 with read ROI [75700:80700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36785 with read ROI [75700:80700, 96368:100368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46555 with read ROI [75700:80700, 96368:100368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 96368:100368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12315 with read ROI [75700:80700, 100368:103240, 368:4368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 368:4368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14079 with read ROI [75700:80700, 100368:103240, 8368:12368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 8368:12368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16015 with read ROI [75700:80700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18131 with read ROI [75700:80700, 100368:103240, 24368:28368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 24368:28368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20435 with read ROI [75700:80700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25639 with read ROI [75700:80700, 100368:103240, 48368:52368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 48368:52368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30095 with read ROI [75700:80700, 100368:103240, 60368:64368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 60368:64368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33344 with read ROI [75700:80700, 100368:103240, 68368:72368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 68368:72368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40546 with read ROI [75700:80700, 100368:103240, 84368:88368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 84368:88368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44515 with read ROI [75700:80700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [75700:80700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/968 with read ROI [80700:85700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1482 with read ROI [80700:85700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2176 with read ROI [80700:85700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3077 with read ROI [80700:85700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4212 with read ROI [80700:85700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6697 with read ROI [80700:85700, 368:4368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9291 with read ROI [80700:85700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13396 with read ROI [80700:85700, 368:4368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1709 with read ROI [80700:85700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3094 with read ROI [80700:85700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5625 with read ROI [80700:85700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7939 with read ROI [80700:85700, 4368:8368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11649 with read ROI [80700:85700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1327 with read ROI [80700:85700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2487 with read ROI [80700:85700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4247 with read ROI [80700:85700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6732 with read ROI [80700:85700, 8368:12368, 60368:64368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8623 with read ROI [80700:85700, 8368:12368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11667 with read ROI [80700:85700, 8368:12368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2230 with read ROI [80700:85700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3860 with read ROI [80700:85700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10866 with read ROI [80700:85700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3502 with read ROI [80700:85700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10886 with read ROI [80700:85700, 16368:20368, 76368:80368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7387 with read ROI [80700:85700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11727 with read ROI [80700:85700, 20368:24368, 76368:80368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2569 with read ROI [80700:85700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4329 with read ROI [80700:85700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12610 with read ROI [80700:85700, 24368:28368, 76368:80368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21094 with read ROI [80700:85700, 24368:28368, 108368:111944] (5000, 4000, 3576) and write ROI [80700:85700, 24368:28368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2892 with read ROI [80700:85700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3568 with read ROI [80700:85700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4352 with read ROI [80700:85700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8728 with read ROI [80700:85700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16507 with read ROI [80700:85700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10196 with read ROI [80700:85700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21141 with read ROI [80700:85700, 32368:36368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7481 with read ROI [80700:85700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16556 with read ROI [80700:85700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 80368:84368] (5000, 4000, 4000)
